price,lat,lng,updated,type,paseo,carretera,bulevar,autovia,calle,parque,plaza,avenida,publisher,age,garage,lift,surface,net_surface,garden,rooms,condition,bathrooms
119500.0,40.2578976,-3.2387695,1674342540.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,78.0,,no,3.0,,2.0
90600.0,40.3571,-3.69934,1641769320.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,30.0,no,no,75.0,71.0,no,3.0, A reformar,1.0
179900.0,40.370528144781,-3.74796899470915,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,30.0,no,no,102.0,98.0,no,4.0, A reformar,3.0
230000.0,40.3742107826287,-3.75140954224733,1641510120.0,Piso,2,2,2,2,2,2,2,2,inmobiliaria,50.0,no,yes,100.0,89.0,no,3.0, A reformar,1.0
157000.0,40.3682007,-3.7598925,1674688140.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,105.0,,no,3.0,,1.0
270000.0,40.374,-3.75137,1673824140.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,84.0,72.0,no,3.0, A estrenar,2.0
134900.0,40.3681016,-3.7597828,1674688020.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,77.0,,no,2.0, En buen estado,1.0
120000.0,40.3741655,-3.7550825,1641078660.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,yes,70.0,60.0,no,3.0, En buen estado,1.0
136000.0,40.3702808,-3.7476273,1674169740.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,74.0,70.0,no,3.0,,1.0
136000.0,40.3703764,-3.7482989,1674169740.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,74.0,69.0,no,3.0, A reformar,1.0
124000.0,40.3688235,-3.7562531,1674256140.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,62.0,56.0,no,2.0, A reformar,1.0
325000.0,40.3705536,-3.7507533,1672960200.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,yes,no,64.0,,no,2.0, A estrenar,1.0
128000.0,40.3707434,-3.7500374,1674169740.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,74.0,68.0,no,3.0, A reformar,1.0
128000.0,40.3707434,-3.7500374,1674169740.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,74.0,64.0,no,3.0,,1.0
210000.0,40.3669784,-3.7536308,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,20.0,yes,yes,69.0,56.0,no,1.0, Reformado,1.0
161000.0,40.3757995,-3.7527093,1672614600.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,92.0,85.0,no,3.0,,1.0
161000.0,40.3757298,-3.7535804,1672701000.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,92.0,73.0,no,3.0, A reformar,1.0
167000.0,40.375218,-3.7635229,1672528080.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,50.0,yes,no,72.0,,no,2.0, En buen estado,1.0
110000.0,40.3673023,-3.7545465,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,50.0,no,no,35.0,,no,1.0, Reformado,1.0
189000.0,40.370872,-3.7531073,1674687900.0,Piso,2,2,2,2,2,2,2,2,particular,30.0,no,no,77.0,,no,3.0, Reformado,1.0
90800.0,40.375561,-3.751449,1674083220.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,27.0,,no,1.0,,1.0
170000.0,40.3683528,-3.7539884,1672960020.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,59.0,,yes,3.0,,1.0
121500.0,40.366218,-3.7538425,1672787400.0,Piso,2,2,2,2,2,2,2,2,inmobiliaria,,no,no,54.0,46.0,no,2.0, En buen estado,1.0
169000.0,40.3680056,-3.7614346,1674947340.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,113.0,,no,3.0, En buen estado,2.0
259000.0,40.3725501,-3.7606576,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,159.0,,no,5.0, En buen estado,2.0
125000.0,40.3736105,-3.7547586,1672960140.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,yes,no,64.0,,no,2.0, En buen estado,1.0
249900.0,40.3673973,-3.7557308,1674688020.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,105.0,,yes,3.0, En buen estado,2.0
93680.0,40.3720597,-3.7555512,1673824080.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,77.0,,no,3.0, A reformar,2.0
139500.0,40.3705218,-3.7509332,1674860880.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,50.0,no,no,45.0,37.0,no,2.0, Reformado,1.0
113160.0,40.3740346,-3.7498033,1673478540.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,55.0,,no,2.0, A reformar,1.0
128000.0,40.3708771,-3.7499855,1673996940.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,50.0,no,no,74.0,60.0,no,3.0, A reformar,1.0
94900.0,40.3756757,-3.7526186,1673824080.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,60.0,,no,1.0, A reformar,1.0
143000.0,40.3707678,-3.746551,1673737740.0,Piso,2,2,2,2,2,2,2,2,inmobiliaria,,no,no,49.0,48.0,no,4.0,,1.0
129500.0,40.3709871,-3.7478676,1672701000.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,60.0,,no,2.0, En buen estado,1.0
120000.0,40.3683528,-3.7539884,1672614600.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,66.0,,no,3.0, En buen estado,1.0
149800.0,40.3675623,-3.7552789,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,30.0,no,no,58.0,,no,2.0, En buen estado,1.0
135000.0,40.366382,-3.7563304,1673651340.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,45.0,,no,1.0, A reformar,1.0
91300.0,40.3671973,-3.7535841,1673651340.0,Piso,2,2,2,2,2,2,2,2,inmobiliaria,,no,no,78.0,,no,3.0, En buen estado,1.0
150000.0,40.3686901,-3.7548506,1672701000.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,60.0,,no,2.0, En buen estado,1.0
139000.0,40.3696404,-3.7448597,1672701000.0,Piso,2,2,2,2,2,2,2,2,inmobiliaria,,no,no,67.0,,no,3.0, A reformar,1.0
116000.0,40.3753708,-3.7510835,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,54.0,,no,2.0, En buen estado,1.0
159000.0,40.3709585,-3.7479824,1672960200.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,50.0,no,no,55.0,55.0,no,3.0, En buen estado,1.0
99000.0,40.3713477,-3.7523833,1674774540.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,49.0,,no,3.0,,1.0
190000.0,40.3673463,-3.7600207,1672701000.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,89.0,,no,3.0, En buen estado,2.0
238700.0,40.375623,-3.748533,1672701000.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,77.0,,no,2.0, A estrenar,1.0
139000.0,40.3745647,-3.7537102,1673046540.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,56.0,50.0,no,3.0, En buen estado,1.0
238300.0,40.375623,-3.748533,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,78.0,,no,2.0, A estrenar,1.0
127000.0,40.372971,-3.7535383,1672701000.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,62.0,,no,2.0, En buen estado,1.0
250000.0,40.37441,-3.75106,1672614600.0,Piso,2,2,2,2,2,2,2,2,inmobiliaria,,no,yes,90.0,90.0,no,3.0, En buen estado,1.0
233600.0,40.375623,-3.748533,1672873800.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,77.0,,no,2.0, A estrenar,1.0
136000.0,40.3695401,-3.748589,1672701000.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,74.0,66.0,no,3.0,,1.0
195000.0,40.3671669,-3.7580953,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,0.0,yes,yes,44.0,,no,1.0, A estrenar,1.0
172500.0,40.3719116,-3.7596155,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,76.0,,no,3.0, En buen estado,1.0
155000.0,40.36753,-3.75547,1672787400.0,Piso,1,1,1,1,1,1,1,1,particular,30.0,no,no,52.0,49.0,no,2.0, Reformado,1.0
110000.0,40.3730074,-3.7529831,1672787400.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,64.0,64.0,no,2.0, En buen estado,1.0
110000.0,40.3727787,-3.7531887,1672787400.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,50.0,no,no,64.0,51.0,no,2.0, A reformar,1.0
139000.0,40.3722,-3.7488463,1672960200.0,Piso,2,2,2,2,2,2,2,2,inmobiliaria,,no,no,67.0,,no,3.0, En buen estado,1.0
110000.0,40.3728844,-3.7531733,1672960200.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,50.0,no,no,64.0,49.0,no,2.0, A reformar,1.0
110000.0,40.3729356,-3.7530338,1672614600.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,64.0,48.0,no,2.0,,1.0
400000.0,40.37268,-3.74196,1672614600.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,yes,yes,79.0,79.0,yes,2.0, En buen estado,2.0
199000.0,40.3732420486749,-3.75283786354908,1674169560.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,99.0,85.0,no,3.0, A estrenar,2.0
315000.0,40.3745336908277,-3.75078072154844,1643065800.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,5.0,no,no,147.0,125.0,no,3.0, Reformado,3.0
170000.0,40.3722839,-3.7549825,1673737440.0,Piso,1,1,1,1,1,1,1,1,particular,30.0,no,no,,70.0,no,3.0, En buen estado,1.0
337900.0,40.3663357,-3.7557735,1674947340.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,yes,yes,108.0,,no,3.0, A estrenar,2.0
404400.0,40.3663357,-3.7557735,1674947340.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,yes,yes,143.0,,no,4.0, A estrenar,2.0
255000.0,40.3637102,-3.7549589,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,30.0,yes,no,95.0,80.0,no,4.0, En buen estado,2.0
219000.0,40.3712,-3.7391474,1674947280.0,Piso,1,1,1,1,1,1,1,1,particular,10.0,yes,yes,58.0,41.0,yes,1.0, En buen estado,1.0
330000.0,40.3664803,-3.7574281,1675033740.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,20.0,yes,yes,127.0,89.0,no,3.0, En buen estado,2.0
329900.0,40.3647,-3.75963,1673478540.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,yes,105.0,,no,3.0,,2.0
361900.0,40.3663357,-3.7557735,1674947340.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,yes,yes,124.0,,no,3.0, A estrenar,2.0
378900.0,40.3663357,-3.7557735,1674947340.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,yes,yes,125.0,,no,3.0, A estrenar,2.0
278920.0,40.3952879,-3.7068264,1673910540.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,50.0,no,yes,89.0,89.0,no,3.0, En buen estado,1.0
293600.0,40.395367982,-3.707547403,1674774060.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,88.0,,no,3.0,,1.0
298300.0,40.3941629,-3.7105393,1674083340.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,103.0,,no,4.0,,1.0
357000.0,40.3953418,-3.7137074,1672614600.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,yes,yes,142.0,,no,4.0, En buen estado,2.0
255000.0,40.395747,-3.7093463,1674515220.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,120.0,110.0,no,2.0, En buen estado,3.0
299000.0,40.3963186,-3.7150381,1674169500.0,Piso,2,2,2,2,2,2,2,2,inmobiliaria,20.0,no,yes,110.0,110.0,no,8.0, A reformar,2.0
225000.0,40.3903689,-3.715977,1672873740.0,Piso,2,2,2,2,2,2,2,2,inmobiliaria,,no,no,75.0,,no,2.0,,1.0
172000.0,40.3936244,-3.7104795,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,58.0,,no,2.0, En buen estado,1.0
151000.0,40.3902967,-3.7155138,1672787340.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,79.0,,no,3.0, En buen estado,1.0
,40.3944091796875,-3.71181011199951,1674515220.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,29.0,29.0,no,,,
183000.0,40.3915447,-3.7118666,1674860760.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,60.0,,no,3.0, En buen estado,1.0
118000.0,40.3928,-3.71407,1674774540.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,55.0,,no,2.0,,1.0
155000.0,40.3943785,-3.7089217,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,65.0,,no,2.0, A reformar,1.0
110000.0,40.389914,-3.71433,1672960080.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,58.0,,no,3.0,,1.0
353000.0,40.394051,-3.7082534,1674688020.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,107.0,95.0,no,3.0,,2.0
277000.0,40.396031,-3.7142532,1672614600.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,78.0,,no,3.0, En buen estado,1.0
161000.0,40.4094401,-3.6904017,1672614600.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,50.0,,no,2.0, En buen estado,1.0
199000.0,40.3963294,-3.713076,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,53.0,,no,2.0, En buen estado,1.0
345000.0,40.3938944,-3.7071962,1674947340.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,yes,113.0,112.0,no,3.0, En buen estado,2.0
390000.0,40.3899,-3.71506,1672701000.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,yes,182.0,,no,5.0, En buen estado,3.0
179500.0,40.3943046,-3.7103294,1672960200.0,Piso,2,2,2,2,2,2,2,2,inmobiliaria,50.0,no,no,54.0,49.0,no,2.0,,1.0
258000.0,40.3938944,-3.7071962,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,86.0,,no,1.0, A estrenar,1.0
130000.0,40.394092,-3.7120667,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,50.0,,no,2.0, En buen estado,1.0
120000.0,40.3922149,-3.7128543,1674169740.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,38.0,,no,1.0, A reformar,1.0
149000.0,40.3967653,-3.5877462,1672614600.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,52.0,,no,, En buen estado,1.0
360000.0,40.3958543,-3.7093831,1672787400.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,81.0,,no,2.0,,1.0
298300.0,40.3932666,-3.7108421,1641942240.0,Piso,2,2,2,2,2,2,2,2,inmobiliaria,,no,no,104.0,,no,4.0, En buen estado,1.0
289000.0,40.405484413531,-3.72410075761009,1674947340.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,76.0,65.0,no,4.0, En buen estado,1.0
112575.0,40.397699,-3.73189,1674515280.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,47.0,,no,,,
149000.0,40.3931408,-3.7256697,1674169740.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,92.0,,no,1.0,,1.0
109200.0,40.3967751,-3.7308565,1672528080.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,10.0,no,no,37.0,37.0,no,1.0, En buen estado,1.0
170000.0,40.3933528,-3.7351246,1674255780.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,75.0,,no,3.0,,
200000.0,40.393717,-3.7249026,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,50.0,no,no,92.0,,no,3.0, En buen estado,1.0
399000.0,40.3994207,-3.7199984,1674428760.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,110.0,,no,2.0, En buen estado,1.0
135000.0,40.3950006,-3.7255521,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,65.0,,no,2.0, En buen estado,1.0
140500.0,40.3931317,-3.7341906,1672701000.0,Piso,2,2,2,2,2,2,2,2,inmobiliaria,,no,no,71.0,57.0,no,3.0, En buen estado,1.0
111400.0,40.3980396,-3.734419,1673996460.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,66.0,54.0,no,3.0,,1.0
149000.0,40.3931408,-3.7256697,1674169740.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,50.0,no,no,92.0,82.0,no,2.0, En buen estado,2.0
385000.0,40.399164886,-3.729035599,1673392140.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,114.0,,yes,2.0, A estrenar,2.0
309000.0,40.389993919,-3.72927968,1672873680.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,105.0,88.0,no,2.0,,2.0
129000.0,40.3960006,-3.7318899,1673478420.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,68.0,55.0,no,3.0, A reformar,1.0
159900.0,40.3942137,-3.731448,1674601620.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,61.0,,no,3.0, En buen estado,1.0
155000.0,40.3901671,-3.7344911,1673823900.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,62.0,58.0,no,2.0, En buen estado,1.0
141800.0,40.3929,-3.73474,1674255900.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,63.0,,no,3.0, En buen estado,1.0
141800.0,40.392496,-3.7346754,1674169740.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,50.0,no,no,63.0,47.0,no,2.0, En buen estado,1.0
96000.0,40.3972398,-3.733294,1672701000.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,39.0,33.0,no,1.0,,1.0
165000.0,40.3979804,-3.7336374,1672873800.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,5.0,no,no,43.0,40.0,no,2.0, En buen estado,1.0
141800.0,40.3931,-3.7348,1673046540.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,63.0,52.0,no,2.0,,1.0
112475.0,40.396792,-3.7312276,1672873560.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,yes,31.0,,no,, En buen estado,1.0
220000.0,40.400193,-3.722561,1674428760.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,84.0,,no,, En buen estado,
235000.0,40.3921329,-3.7335365,1674342360.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,60.0,50.0,no,1.0,,1.0
210000.0,40.3966589,-3.7239407,1672873800.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,30.0,yes,yes,118.0,105.0,no,3.0, En buen estado,2.0
90000.0,40.3922329,-3.7359491,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,80.0,,no,2.0, A estrenar,2.0
,40.3965983,-3.7223864,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,,,no,, A estrenar,
,40.3987422,-3.7173241,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,,,no,, A estrenar,
260000.0,40.4003407,-3.7219631,1672873800.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,50.0,no,yes,90.0,80.0,no,4.0, A reformar,1.0
96000.0,40.3940771,-3.7235261,1672960200.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,yes,38.0,30.0,no,1.0,,1.0
108200.0,40.3955687,-3.7356244,1673824080.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,54.0,,no,2.0, A reformar,2.0
164500.0,40.3966612,-3.7322727,1674688140.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,30.0,no,yes,74.0,68.0,no,3.0, En buen estado,1.0
161000.0,40.3927,-3.73636,1674774540.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,75.0,,no,3.0,,1.0
149900.0,40.3973029,-3.7334873,1672614480.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,50.0,no,yes,61.0,54.0,no,2.0, Reformado,1.0
,40.3889319,-3.7314017,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,,,no,, A estrenar,
189000.0,40.3964019,-3.721827,1672614600.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,115.0,,no,3.0, En buen estado,2.0
121111.0,40.3962524,-3.718981,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,122.0,,no,2.0, A estrenar,1.0
122222.0,40.3914866,-3.7275896,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,122.0,,no,3.0, A estrenar,1.0
122222.0,40.3901447,-3.729568,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,122.0,,no,2.0, A estrenar,1.0
,40.3971496,-3.7196116,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,120.0,,no,4.0, A estrenar,
,40.3938651,-3.7281841,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,,,no,, A estrenar,
,,,,,0,0,0,0,0,0,0,0,particular,,no,no,,,no,,,
,40.3971496,-3.7196116,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,110.0,,no,, A estrenar,
,40.399164886,-3.729035599,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,111.0,,no,, A estrenar,
,40.3970019,-3.7244592,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,,,no,, A estrenar,
,40.3911956,-3.7280178,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,120.0,,no,, A estrenar,1.0
100400.0,40.3975368,-3.7347721,1674860940.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,49.0,,no,3.0, En buen estado,1.0
122222.0,40.3984513,-3.7223705,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,122.0,,no,2.0, A estrenar,1.0
150000.0,40.3971496,-3.7196116,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,90.0,,no,3.0, A estrenar,1.0
140000.0,40.3980632,-3.7330711,1674947340.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,76.0,,no,2.0, En buen estado,1.0
147000.0,40.3951131,-3.7377348,1672701000.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,67.0,58.0,no,3.0,,1.0
130000.0,40.3978356,-3.7331233,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,56.0,,no,2.0, A reformar,1.0
129000.0,40.3959912,-3.7320795,1674860940.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,70.0,65.0,no,3.0, En buen estado,1.0
125000.0,40.3981453,-3.7333912,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,53.0,,no,2.0, En buen estado,1.0
145000.0,40.3914578,-3.7221431,1672873800.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,50.0,no,no,64.0,60.0,no,3.0, En buen estado,1.0
169000.0,40.3975631,-3.7328753,1674774540.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,87.0,70.0,no,3.0,,1.0
136900.0,40.3951695,-3.723065,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,45.0,44.0,no,2.0, Reformado,1.0
142000.0,40.3916118,-3.7366639,1674515340.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,76.0,,no,,,
325000.0,40.3931731,-3.7350976,1673996940.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,yes,85.0,,no,1.0, A estrenar,
275000.0,40.3931731,-3.7350976,1673996940.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,yes,73.0,,no,2.0, A estrenar,
188000.0,40.3931731,-3.7350976,1673996940.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,yes,51.0,,no,1.0, A estrenar,
169000.0,40.398113,-3.7176467,1672873800.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,50.0,no,yes,50.0,45.0,no,1.0, En buen estado,1.0
75000.0,40.3972398,-3.733294,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,27.0,,no,2.0, En buen estado,1.0
210000.0,40.3936019,-3.7286566,1672614600.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,111.0,,no,4.0, En buen estado,2.0
137000.0,40.3949225,-3.725881,1672873800.0,Piso,2,2,2,2,2,2,2,2,inmobiliaria,50.0,no,no,54.0,50.0,no,2.0, A reformar,1.0
142500.0,40.3960591,-3.7342022,1674687840.0,Piso,1,1,1,1,1,1,1,1,particular,30.0,no,no,,65.0,no,3.0, En buen estado,1.0
164500.0,40.3966062,-3.7323426,1674860940.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,20.0,no,no,76.0,70.0,no,3.0, En buen estado,1.0
195000.0,40.3958704,-3.7405656,1672787400.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,30.0,no,no,115.0,115.0,no,4.0, En buen estado,2.0
130000.0,40.3919848,-3.7380728,1673046540.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,63.0,63.0,no,3.0, En buen estado,1.0
107000.0,40.3917254,-3.7411176,1674256140.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,50.0,no,no,50.0,,no,2.0, A reformar,1.0
107100.0,40.3885793,-3.7356611,1641942420.0,Piso,2,2,2,2,2,2,2,2,inmobiliaria,,no,no,50.0,,no,2.0, A reformar,1.0
179000.0,40.3881,-3.74331,1673910240.0,Piso,2,2,2,2,2,2,2,2,inmobiliaria,,no,no,65.0,60.0,no,2.0,,1.0
186100.0,40.3874476,-3.7361544,1672614600.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,67.0,,no,3.0, A reformar,1.0
163000.0,40.3874476,-3.7361544,1673824080.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,67.0,,no,3.0, A reformar,1.0
180500.0,40.3845,-3.74192,1672960200.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,86.0,70.0,no,3.0,,2.0
180500.0,40.3845,-3.74216,1672701000.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,87.0,69.0,no,3.0,,1.0
290000.0,40.3859201,-3.7377817,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,50.0,no,no,135.0,,no,, En buen estado,3.0
170000.0,40.3824665,-3.7457028,1672873560.0,Piso,2,2,2,2,2,2,2,2,inmobiliaria,,yes,no,86.0,80.0,no,3.0, En buen estado,1.0
169990.0,40.384925974,-3.738483351,1674688020.0,Piso,2,2,2,2,2,2,2,2,inmobiliaria,,no,no,79.0,,no,3.0, En buen estado,1.0
