price,title,location,lat,lng,characteristics
71.100 €,Piso en venta en Avenida Bello Piñeiro,Avenida Bello Piñeiro. Mugardos,43.4559966679068,-8.21408556911369,"['Superficie construida : 128 m²', 'Habitaciones : 3', 'Baños : 2', 'Referencia : AS1-ESP0000164262', 'Cocina', 'Trastero', 'Portero automático', 'Ascensor', 'Clasificación:  En trámite', 'Pedir más información']"
262.500 €,Casa unifamiliar en venta en Calle Pedroso,Calle Pedroso. El Feal-Xuvia (Narón),43.515485,-8.1734091,"['Superficie construida : 280 m²', 'Superficie útil : 230 m²', 'Superficie solar : 1.200 m²', 'Habitaciones : 3', 'Baños : 3', 'Tipo de casa : Unifamiliar', 'Antigüedad : Entre 5 y 10 años', 'Conservación : A estrenar', 'Referencia : 4525089-2192-CV', 'Armarios empotrados : Más de 2', 'Carpintería exterior : Aluminio', 'Tipo suelo : Tarima maciza', 'Calefacción : Gasoil', 'Garaje : Más de 2', 'Jardín : Propio', 'Clasificación:  Disponible', 'Emisiones:  73 Kg CO2/m2 año  A B C D E F G']"
90.000 €,"Piso en venta en Carretera de Castilla, cerca de Calle Venezuela","Carretera de Castilla, cerca de Calle Venezuela. Porta Nova (Ferrol)",43.4928665,-8.2122217,"['Superficie construida : 100 m²', 'Superficie útil : 90 m²', 'Habitaciones : 2', 'Baños : 2', 'Planta : 4ª', 'Antigüedad : Más de 50 años', 'Conservación : En buen estado', 'Gastos de comunidad : Entre 20 y 40€', 'Referencia : 4524615-002781', 'Tipo suelo : Gres', 'Carpintería exterior : Aluminio', 'Teléfono', 'Cocina equipada : Equipada', 'Trastero : 12 metros cuadrados', 'Sistema de seguridad', 'Ascensor', 'Balcón : En cocina', 'Orientación : Sur', 'Soleado', 'Se aceptan mascotas', 'Clasificación:  En trámite', 'Pedir más información']"
65.000 €,Casa en venta en Narón,Sedes-Pedroso-Doso (Narón),43.5419,-8.15225,"['Superficie construida : 238 m²', 'Habitaciones : 3', 'Baños : 1', 'Antigüedad : Más de 50 años', 'Conservación : En buen estado', 'Referencia : PA78-I000229-C000887', 'Carpintería interior : Sin especificar', 'Tipo suelo : Sin especificar', 'Cocina : Cocina no amueblada.', 'Comedor', 'Clasificación:  Exento', 'Pedir más información']"
459.000 €,Casa en venta en Calle Pantín,Calle Pantín. O Ariño (Valdoviño),43.608008,-8.141881,"['Superficie construida : 351 m²', 'Superficie útil : 340 m²', 'Habitaciones : 5', 'Baños : 3', 'Conservación : En buen estado', 'Referencia : IEN104-96', 'Carpintería interior : Aluminio', 'Gas : Gasoil', 'Teléfono', 'Calefacción : Central', 'Trastero', 'Clasificación:  En trámite', 'Pedir más información']"
180.000 €,"Casa en venta en Calle de María, 198, cerca de Calle del Arce","Calle de María, 198, cerca de Calle del Arce. Centro (Ferrol)",43.4825,-8.23885,"['Superficie construida : 302 m²', 'Superficie solar : 99 m²', 'Conservación : A reformar', 'Referencia : IF76854-58', 'Clasificación:  Exento', 'Pedir más información']"
70.000 €,Piso en venta en Rúa Estrada,Rúa Estrada. Cedeira,43.66142,-8.0554694,"['Superficie construida : 130 m²', 'Superficie útil : 105 m²', 'Habitaciones : 3', 'Baños : 1', 'Conservación : En buen estado', 'Referencia : IEN104-125', 'Amueblado', 'Carpintería interior : Aluminio', 'Gas : Butano', 'Calefacción : Individual', 'Clasificación:  En trámite', 'Pedir más información']"
100.000 €,Piso en venta en Alto del Castaño,Alto del Castaño (Narón),43.5008241,-8.1895337,"['Superficie construida : 110 m²', 'Superficie útil : 110 m²', 'Habitaciones : 4', 'Baños : 2', 'Planta : 3ª', 'Conservación : En buen estado', 'Referencia : 500610-1261', 'Calefacción : Eléctrica', 'Clasificación:  Pendiente de completar', 'Pedir más información']"
41.430 €,Piso en venta en Calle de Villadoniga,Calle de Villadoniga. Piñeiros-Freixeiro-O Ponto (Narón),43.508543996,-8.186829588,"['Superficie construida : 46 m²', 'Habitaciones : 1', 'Baños : 1', 'Conservación : A estrenar', 'Referencia : AS1-295', 'Clasificación:  En trámite', 'Pedir más información']"
114.000 €,"Piso en venta en Avenida de Cedeira, 80, cerca de Rúa do Carrallón de Arriba","Avenida de Cedeira, 80, cerca de Rúa do Carrallón de Arriba. A Gándara (Narón)",43.5088469679961,-8.18829652834774,"['Superficie construida : 96 m²', 'Superficie útil : 89 m²', 'Habitaciones : 3', 'Baños : 2', 'Planta : Entresuelo', 'Exterior', 'Antigüedad : Entre 10 y 20 años', 'Conservación : En buen estado', 'Gastos de comunidad : Entre 40 y 60€', 'Referencia : 4525089-3879-PV', 'Armarios empotrados : 2', 'Tipo suelo : Parquet', 'Carpintería exterior : Aluminio', 'Calefacción : Eléctrica', 'Garaje : 1', 'Trastero', 'Ascensor', 'Terraza', 'Soleado', 'Clasificación:  En trámite', 'Pedir más información']"
75.000 €,Piso en venta en Avenida San Xosé Obreiro,Avenida San Xosé Obreiro. Sedes-Pedroso-Doso (Narón),43.4973779,-8.193853,"['Superficie construida : 74 m²', 'Habitaciones : 2', 'Baños : 2', 'Conservación : A estrenar', 'Referencia : -15082', 'Clasificación:  En trámite', 'Pedir más información']"
162.000 €,Piso en venta en Esteiro,Centro (Ferrol),43.48323,-8.22716,"['Superficie construida : 106 m²', 'Superficie útil : 90 m²', 'Habitaciones : 3', 'Baños : 2', 'Planta : 1ª', 'Antigüedad : Entre 30 y 50 años', 'Conservación : En buen estado', 'Referencia : NI49-13450', 'Amueblado', 'Armarios empotrados : 3', 'Tipo suelo : Parquet - porcelanosa', 'Carpintería exterior : Aluminio lacado blanco', 'Calefacción : Gas natural', 'Cocina : Amueblada', 'Comedor', 'Garaje : 1', 'Ascensor', 'Clasificación:  En trámite', 'Pedir más información']"
68.000 €,Piso en venta en Inferniño,Porta Nova (Ferrol),43.4892769,-8.2210016,"['Habitaciones : 4', 'Baños : 1', 'Planta : 3ª', 'Referencia : NI49-9840', 'Calefacción', 'Comedor', 'Clasificación:  En trámite', 'Pedir más información']"
119.000 €,Piso en venta en Sta. Cecilia,Alto del Castaño (Narón),43.500919368,-8.19775268,"['Habitaciones : 3', 'Baños : 2', 'Planta : 1ª', 'Referencia : NI49-9494', 'Amueblado : Completamente amueblado', 'Armarios empotrados : 3', 'Calefacción', 'Comedor', 'Ascensor', 'Terraza', 'Clasificación:  En trámite', 'Pedir más información']"
110.000 €,Piso en venta en Ensanche A,Porta Nova (Ferrol),43.4917728,-8.2246164,"['Habitaciones : 2', 'Baños : 1', 'Planta : 2ª', 'Referencia : NI49-8285', 'Calefacción', 'Cocina : Amueblada', 'Comedor', 'Ascensor', 'Clasificación:  En trámite', 'Pedir más información']"
137.000 €,Piso en venta en Ensanche A,Fajardo (Ferrol),43.490979,-8.2204173,"['Habitaciones : 2', 'Baños : 2', 'Planta : 4ª', 'Referencia : NI49-7984', 'Calefacción', 'Cocina : Amueblada', 'Comedor', 'Ascensor', 'Clasificación:  En trámite', 'Pedir más información']"
80.000 €,Piso en venta en Catabois,Parroquias (Ferrol),43.5138189,-8.2123308,"['Superficie construida : 138 m²', 'Superficie útil : 120 m²', 'Habitaciones : 4', 'Baños : 2', 'Planta : 1ª', 'Referencia : NI49-10631', 'Amueblado : Completamente amueblado', 'Calefacción', 'Comedor', 'Terraza : 2', 'Clasificación:  En trámite', 'Pedir más información']"
115.000 €,Piso en venta en Santa Marina,Parroquias (Ferrol),43.4956083,-8.2246357,"['Habitaciones : 3', 'Baños : 2', 'Planta : 2ª', 'Referencia : NI49-9174', 'Calefacción', 'Cocina : Amueblada', 'Comedor', 'Garaje : 1', 'Ascensor', 'Clasificación:  En trámite', 'Pedir más información']"
70.000 €,Piso en venta en Neda,Esteiro (Ferrol),43.4834936,-8.2209958,"['Habitaciones : 3', 'Baños : 1', 'Planta : 3ª', 'Referencia : NI49-8237', 'Amueblado : Completamente amueblado', 'Calefacción', 'Cocina : Amueblada', 'Comedor', 'Clasificación:  En trámite', 'Pedir más información']"
220.000 €,Dúplex en venta en Ensanche A,Plaza de España (Ferrol),43.4890576,-8.2266938,"['Habitaciones : 5', 'Baños : 3', 'Planta : 4ª', 'Referencia : NI49-6884', 'Calefacción', 'Cocina : Amueblada', 'Comedor', 'Garaje : 1', 'Ascensor', 'Terraza : 44', 'Clasificación:  En trámite', 'Pedir más información']"
90.000 €,Casa en venta en Pazos,Parroquias (Ferrol),43.500353127,-8.21958485,"['Superficie solar : 500 m²', 'Referencia : NI49-12213', 'Comedor : 7', 'Clasificación:  En trámite', 'Pedir más información']"
340.000 €,Casa en venta en Castro,Esteiro (Ferrol),43.4834936,-8.2209958,"['Habitaciones : 4', 'Baños : 3', 'Referencia : NI49-7699', 'Calefacción', 'Cocina : Amueblada', 'Comedor', 'Clasificación:  En trámite', 'Pedir más información']"
119.900 €,Piso en venta en El Alto,Esteiro (Ferrol),43.48292619,-8.23248534,"['Habitaciones : 2', 'Baños : 2', 'Planta : 5ª', 'Referencia : NI49-8722', 'Tipo suelo : Tarima flotante', 'Carpintería exterior : Aluminio', 'Calefacción', 'Cocina : Amueblada', 'Comedor', 'Garaje : 1', 'Ascensor', 'Clasificación:  En trámite', 'Pedir más información']"
250.000 €,Casa en venta en Neda,Neda,43.513066534,-8.148606076,"['Habitaciones : 4', 'Superficie solar : 1.800 m²', 'Baños : 2', 'Antigüedad : Entre 10 y 20 años', 'Conservación : En buen estado', 'Referencia : NI49-13741', 'Amueblado : No', 'Armarios empotrados : 2', 'Calefacción : Gas-oil', 'Cocina : Amueblada', 'Comedor', 'Clasificación:  En trámite', 'Pedir más información']"
115.000 €,Piso en venta en Caranza,Caranza (Ferrol),43.484192275,-8.200537574,"['Habitaciones : 4', 'Baños : 3', 'Planta : 11ª', 'Referencia : NI49-10867', 'Armarios empotrados : 4', 'Calefacción', 'Cocina : Amueblada', 'Comedor', 'Garaje : 1', 'Ascensor : 2', 'Clasificación:  En trámite', 'Pedir más información']"
125.000 €,Piso en venta en Fajardo,Fajardo (Ferrol),43.4934608,-8.2190282,"['Superficie construida : 110 m²', 'Superficie útil : 90 m²', 'Habitaciones : 3', 'Baños : 2', 'Planta : 2ª', 'Referencia : NI49-11837', 'Amueblado : Completamente amueblado', 'Calefacción', 'Cocina : Amueblada', 'Comedor', 'Garaje : 1', 'Ascensor', 'Clasificación:  En trámite', 'Pedir más información']"
135.000 €,Piso en venta en Plaza de España,Plaza de España (Ferrol),43.4861228,-8.2295281,"['Habitaciones : 4', 'Baños : 2', 'Planta : Bajo', 'Referencia : NI49-9188', 'Amueblado : Completamente amueblado', 'Calefacción', 'Cocina : Amueblada', 'Comedor', 'Ascensor', 'Clasificación:  En trámite', 'Pedir más información']"
95.000 €,Piso en venta en Esteiro,Esteiro (Ferrol),43.4813357,-8.2245539,"['Habitaciones : 3', 'Baños : 1', 'Planta : 3ª', 'Conservación : En buen estado', 'Referencia : NI49-9851', 'Amueblado : Completamente amueblado', 'Tipo suelo : Gres', 'Calefacción', 'Cocina : Amueblada', 'Comedor', 'Ascensor', 'Terraza', 'Clasificación:  En trámite', 'Pedir más información']"
170.000 €,Casa en venta en Neda,Neda,43.505699875,-8.135042323,"['Habitaciones : 4', 'Baños : 2', 'Referencia : NI49-8399', 'Amueblado : Completamente amueblado', 'Calefacción', 'Cocina : Amueblada', 'Comedor', 'Garaje : 1', 'Clasificación:  En trámite', 'Pedir más información']"
115.000 €,Dúplex en venta en Gandara,El Feal-Xuvia (Narón),43.492118,-8.1988874,"['Superficie construida : 104 m²', 'Superficie útil : 87 m²', 'Habitaciones : 3', 'Baños : 2', 'Planta : 3ª', 'Conservación : En buen estado', 'Referencia : NI49-13043', 'Amueblado : Completamente amueblado', 'Agua : Gas natural', 'Calefacción : Gas natural', 'Cocina : Amueblada', 'Comedor', 'Garaje : 1', 'Ascensor', 'Clasificación:  En trámite', 'Pedir más información']"
80.000 €,Piso en venta en Caranza,Caranza (Ferrol),43.482932194,-8.202072804,"['Habitaciones : 4', 'Baños : 2', 'Planta : 9ª', 'Antigüedad : Entre 30 y 50 años', 'Conservación : En buen estado', 'Referencia : NI49-13703', 'Amueblado : No', 'Armarios empotrados : 4', 'Tipo suelo : Parquet - plaqueta', 'Carpintería exterior : Aluminio lacado', 'Agua : Gas natural', 'Calefacción : Gas natural', 'Cocina : Amueblada', 'Garaje : 1', 'Ascensor', 'Clasificación:  En trámite', 'Pedir más información']"
180.000 €,Piso en venta en Gandara,A Gándara (Narón),43.4929957,-8.2014042,"['Superficie construida : 168 m²', 'Superficie útil : 140 m²', 'Habitaciones : 3', 'Baños : 2', 'Planta : 1ª', 'Referencia : NI49-9282', 'Amueblado : Completamente amueblado', 'Calefacción', 'Cocina : Amueblada', 'Comedor', 'Garaje : 3', 'Ascensor', 'Terraza', 'Clasificación:  En trámite', 'Pedir más información']"
180.000 €,Piso en venta en Ultramar,Ultramar (Ferrol),43.4912908,-8.2150012,"['Habitaciones : 3', 'Baños : 2', 'Planta : 1ª', 'Referencia : NI49-8545', 'Calefacción', 'Cocina : Amueblada', 'Comedor', 'Garaje : 1', 'Ascensor', 'Terraza', 'Clasificación:  En trámite', 'Pedir más información']"
188.000 €,"Piso en venta en Calle de Concepción Arenal, 37, cerca de Calle de la Finca Dopico","Calle de Concepción Arenal, 37, cerca de Calle de la Finca Dopico. A Gándara (Narón)",43.495533,-8.200945,"['Superficie construida : 154 m²', 'Superficie útil : 132 m²', 'Habitaciones : 4', 'Baños : 3', 'Planta : 3ª', 'Antigüedad : Entre 10 y 20 años', 'Conservación : En buen estado', 'Gastos de comunidad : Entre 60 y 80 €', 'Referencia : 18864769', 'Amueblado', 'Armarios empotrados : Más de 2', 'Tipo suelo : Parquet', 'Vidrios dobles', 'Carpintería exterior : Aluminio', 'Calefacción : Eléctrica', 'Chimenea', 'Cocina equipada', 'Lavadero', 'Garaje : 1', 'Trastero', 'Ascensor', 'Orientación : Este', 'Soleado', 'Clasificación:  Disponible', 'Emisiones:  25 Kg CO2/m2 año  A B C D E F G']"
72.000 €,Piso en venta en El Ponto,Parroquias (Ferrol),43.4949864,-8.2134103,"['Habitaciones : 2', 'Baños : 1', 'Planta : 1ª', 'Referencia : NI49-8099', 'Amueblado : Completamente amueblado', 'Calefacción', 'Cocina : Amueblada', 'Comedor', 'Garaje : 1', 'Ascensor', 'Terraza', 'Clasificación:  En trámite', 'Pedir más información']"
75.000 €,"Casa rústica en venta en Vía Taboada, nº 00","Vía Taboada, nº 00. Parroquias (Ferrol)",43.5339,-8.24518,"['Superficie útil : 319 m²', 'Habitaciones : 5', 'Baños : 1', 'Tipo de casa : Rústica', 'Antigüedad : Más de 50 años', 'Conservación : A reformar', 'Referencia : 13360999', 'Lavadero', 'Garaje : 1', 'Adaptado a personas con movilidad reducida', 'Jardín : Propio', 'Calle alumbrada', 'Calle asfaltada', 'Clasificación:  En trámite', 'Pedir más información']"
220.000 €,Dúplex en venta en Centro,Centro (Ferrol),43.4831147,-8.2361828,"['Superficie construida : 177 m²', 'Superficie útil : 148 m²', 'Habitaciones : 3', 'Baños : 2', 'Planta : 4ª', 'Antigüedad : Entre 30 y 50 años', 'Conservación : En buen estado', 'Referencia : NI49-13373', 'Amueblado : No', 'Armarios empotrados : 3', 'Tipo suelo : Parquet - plaqueta', 'Agua : Gas natural', 'Calefacción : Gas natural', 'Cocina : Amueblada', 'Comedor', 'Ascensor', 'Clasificación:  En trámite', 'Pedir más información']"
125.000 €,Piso en venta en Ares,Ares,43.4276079,-8.2432005,"['Habitaciones : 2', 'Baños : 2', 'Planta : 2ª', 'Referencia : NI49-10813', 'Amueblado : Completamente amueblado', 'Calefacción', 'Cocina : Amueblada', 'Comedor', 'Garaje : 1', 'Ascensor', 'Clasificación:  En trámite', 'Pedir más información']"
85.000 €,Piso en venta en Valdoviño,Valdoviño (Santalla) (Valdoviño),43.609320042,-8.14383064,"['Habitaciones : 3', 'Baños : 1', 'Planta : 1ª', 'Referencia : NI49-10882', 'Amueblado : Completamente amueblado', 'Calefacción', 'Comedor', 'Clasificación:  En trámite', 'Pedir más información']"
180.000 €,Piso en venta en Centro,Centro (Ferrol),43.4818352,-8.2372867,"['Superficie construida : 180 m²', 'Superficie útil : 150 m²', 'Habitaciones : 2', 'Baños : 1', 'Planta : 3ª', 'Referencia : NI49-11273', 'Amueblado : Completamente amueblado', 'Armarios empotrados : 2', 'Calefacción', 'Comedor', 'Clasificación:  En trámite', 'Pedir más información']"
132.000 €,Piso en venta en Ensanche A,Plaza de España (Ferrol),43.48891,-8.22397,"['Habitaciones : 4', 'Baños : 2', 'Planta : 4ª', 'Referencia : NI49-6595', 'Calefacción', 'Cocina : Amueblada', 'Comedor', 'Ascensor', 'Clasificación:  En trámite', 'Pedir más información']"
100.000 €,Piso en venta en Canido,Centro (Ferrol),43.4833983,-8.2404633,"['Habitaciones : 3', 'Baños : 2', 'Planta : 3ª', 'Referencia : NI49-7159', 'Amueblado : Completamente amueblado', 'Cocina : Amueblada', 'Comedor', 'Clasificación:  En trámite', 'Pedir más información']"
45.000 €,Casa en venta en Neda,Esteiro (Ferrol),43.485894168,-8.222592805,"['Referencia : NI49-8908', 'Clasificación:  En trámite', 'Pedir más información']"
92.700 €,Piso en venta en Ensanche A,Porta Nova (Ferrol),43.4909437,-8.223217,"['Habitaciones : 3', 'Baños : 2', 'Planta : 4ª', 'Referencia : NI49-3612', 'Amueblado : Completamente amueblado', 'Armarios empotrados : 2', 'Carpintería exterior : Aluminio', 'Cocina : Amueblada', 'Terraza', 'Clasificación:  En trámite', 'Pedir más información']"
290.000 €,Casa rústica en venta en La Cabana,Parroquias (Ferrol),43.4900376,-8.2614376,"['Habitaciones : 4', 'Superficie solar : 3.000 m²', 'Baños : 2', 'Tipo de casa : Rústica', 'Conservación : En buen estado', 'Referencia : NI49-13655', 'Amueblado : No', 'Armarios empotrados : 3', 'Calefacción : Electrica', 'Cocina : Amueblada', 'Comedor', 'Garaje : 1', 'Terraza', 'Clasificación:  En trámite', 'Pedir más información']"
125.000 €,Dúplex en venta en Joane,Parroquias (Ferrol),43.4949579,-8.2356906,"['Habitaciones : 6', 'Baños : 2', 'Planta : 2ª', 'Referencia : NI49-6911', 'Calefacción', 'Cocina : Amueblada', 'Comedor', 'Clasificación:  En trámite', 'Pedir más información']"
95.000 €,Casa rústica en venta en Castro,Trasancos-Castro-O Val (Narón),43.5361127,-8.1906243,"['Habitaciones : 3', 'Superficie solar : 1.742 m²', 'Baños : 1', 'Tipo de casa : Rústica', 'Referencia : NI49-13378', 'Amueblado : No', 'Calefacción : No', 'Comedor', 'Clasificación:  En trámite', 'Pedir más información']"
360.000 €,Casa en venta en Seijo,Ares,43.432552894,-8.242151212,"['Superficie construida : 156 m²', 'Superficie útil : 130 m²', 'Habitaciones : 3', 'Baños : 2', 'Referencia : NI49-10200', 'Armarios empotrados : 3', 'Calefacción', 'Clasificación:  En trámite', 'Pedir más información']"
112.000 €,Piso en venta en Sta. Cecilia,Esteiro (Ferrol),43.48292619,-8.23248534,"['Habitaciones : 3', 'Baños : 2', 'Planta : 1ª', 'Referencia : NI49-7245', 'Calefacción', 'Cocina : Amueblada', 'Comedor', 'Garaje : 1', 'Ascensor', 'Clasificación:  En trámite', 'Pedir más información']"
115.000 €,Piso en venta en Ultramar,Ultramar (Ferrol),43.4904429,-8.2159656,"['Habitaciones : 4', 'Baños : 2', 'Planta : 2ª', 'Referencia : NI49-8436', 'Cocina : Amueblada', 'Comedor', 'Ascensor', 'Clasificación:  En trámite', 'Pedir más información']"
125.000 €,Piso en venta en Ensanche A,Plaza de España (Ferrol),43.4888476,-8.2269818,"['Superficie construida : 90 m²', 'Superficie útil : 75 m²', 'Habitaciones : 2', 'Baños : 1', 'Planta : 1ª', 'Referencia : NI49-11423', 'Amueblado : Completamente amueblado', 'Calefacción', 'Comedor', 'Clasificación:  En trámite', 'Pedir más información']"
145.000 €,Piso en venta en Puerto,Ferrol Vello-Puerto (Ferrol),43.479872,-8.241535,"['Superficie construida : 108 m²', 'Superficie útil : 90 m²', 'Habitaciones : 2', 'Baños : 2', 'Planta : 3ª', 'Referencia : NI49-10828', 'Armarios empotrados : 2', 'Calefacción', 'Comedor', 'Garaje : 1', 'Ascensor', 'Clasificación:  En trámite', 'Pedir más información']"
199.000 €,Chalet en venta en Jubia,Neda,43.516462226,-8.150319711,"['Superficie construida : 480 m²', 'Superficie útil : 400 m²', 'Habitaciones : 9', 'Baños : 3', 'Referencia : NI49-10546', 'Calefacción', 'Comedor', 'Clasificación:  En trámite', 'Pedir más información']"
160.000 €,Piso en venta en Esteiro,Centro (Ferrol),43.4857716,-8.227897,"['Habitaciones : 2', 'Baños : 1', 'Planta : 4ª', 'Referencia : NI49-4551', 'Armarios empotrados : 2', 'Tipo suelo : Gres y parquet', 'Carpintería exterior : Climalit', 'Calefacción : Individual - gas', 'Comedor', 'Garaje : 1', 'Ascensor', 'Terraza', 'Clasificación:  En trámite', 'Pedir más información']"
A consultar,Casa en venta en Cobas,Parroquias (Ferrol),43.5424423,-8.275194,"['Referencia : NI49-10990', 'Clasificación:  En trámite', 'Pedir más información']"
195.000 €,Casa rústica en venta en Castro,A Gándara (Narón),43.501505,-8.1767,"['Habitaciones : 5', 'Superficie solar : 1.500 m²', 'Baños : 2', 'Tipo de casa : Rústica', 'Conservación : En buen estado', 'Referencia : NI49-13437', 'Calefacción : Calor azul', 'Cocina : Amueblada', 'Comedor : 2', 'Garaje : 1', 'Clasificación:  En trámite', 'Pedir más información']"
90.000 €,Piso en venta en Ultramar,Ultramar (Ferrol),43.4900982,-8.2157382,"['Habitaciones : 4', 'Baños : 2', 'Planta : 2ª', 'Referencia : NI49-6249', 'Cocina : Amueblada', 'Comedor', 'Terraza', 'Clasificación:  En trámite', 'Pedir más información']"
115.000 €,Piso en venta en Ensanche A,Fajardo (Ferrol),43.4924618,-8.2194833,"['Habitaciones : 5', 'Baños : 2', 'Planta : 5ª', 'Referencia : NI49-6255', 'Calefacción', 'Cocina : Amueblada', 'Comedor', 'Ascensor', 'Terraza', 'Clasificación:  En trámite', 'Pedir más información']"
245.000 €,Casa en venta en Centro,Centro (Ferrol),43.482205583,-8.239598928,"['Superficie construida : 160 m²', 'Superficie útil : 140 m²', 'Habitaciones : 3', 'Baños : 3', 'Referencia : NI49-11176', 'Calefacción', 'Comedor : 2', 'Clasificación:  En trámite', 'Pedir más información']"
540.000 €,Casa en venta en Valdoviño,Parroquias (Ferrol),43.4972839,-8.2294075,"['Habitaciones : 5', 'Baños : 1', 'Referencia : NI49-6414', 'Calefacción', 'Cocina : Amueblada', 'Garaje : 2', 'Clasificación:  En trámite', 'Pedir más información']"
350.000 €,Piso en venta en Centro,Centro (Ferrol),43.4844268,-8.2361331,"['Superficie construida : 230 m²', 'Superficie útil : 200 m²', 'Habitaciones : 4', 'Baños : 3', 'Planta : 3ª', 'Referencia : NI49-12679', 'Armarios empotrados : 2', 'Calefacción', 'Comedor', 'Ascensor', 'Clasificación:  En trámite', 'Pedir más información']"
270.000 €,Casa en venta en Ctra. del Trece,Plaza de España (Ferrol),43.4852213,-8.2256917,"['Habitaciones : 4', 'Baños : 3', 'Referencia : NI49-7922', 'Cocina : Amueblada', 'Comedor', 'Garaje : 1', 'Clasificación:  En trámite', 'Pedir más información']"
215.000 €,Casa en venta en Cabanas,Plaza de España (Ferrol),43.4873339,-8.2233036,"['Habitaciones : 2', 'Baños : 2', 'Referencia : NI49-8526', 'Calefacción', 'Comedor', 'Clasificación:  En trámite', 'Pedir más información']"
125.000 €,Casa en venta en Brión,Parroquias (Ferrol),43.481304,-8.269177,"['Habitaciones : 2', 'Baños : 1', 'Referencia : NI49-9074', 'Calefacción', 'Cocina : Amueblada', 'Comedor', 'Clasificación:  En trámite', 'Pedir más información']"
140.000 €,Casa en venta en Sedes,Sedes-Pedroso-Doso (Narón),43.5406,-8.14786,"['Superficie construida : 84 m²', 'Superficie útil : 70 m²', 'Habitaciones : 2', 'Baños : 2', 'Referencia : NI49-12034', 'Armarios empotrados : 1', 'Comedor', 'Clasificación:  En trámite', 'Pedir más información']"
126.212 €,Piso en venta en Ensanche B,Ultramar (Ferrol),43.4876611,-8.2181178,"['Habitaciones : 2', 'Baños : 1', 'Planta : 2ª', 'Referencia : NI49-3001', 'Armarios empotrados : 1', 'Tipo suelo : Madera', 'Calefacción : Electrica', 'Cocina : Amueblada', 'Comedor', 'Clasificación:  En trámite', 'Pedir más información']"
102.000 €,Piso en venta en El Ponto,San Juan (Ferrol),43.494433,-8.2077985,"['Superficie construida : 96 m²', 'Superficie útil : 80 m²', 'Habitaciones : 3', 'Baños : 2', 'Planta : 4ª', 'Referencia : NI49-9152', 'Amueblado : Completamente amueblado', 'Calefacción', 'Cocina : Amueblada', 'Comedor', 'Garaje : 1', 'Ascensor', 'Clasificación:  En trámite', 'Pedir más información']"
103.000 €,Casa en venta en Neda,Sedes-Pedroso-Doso (Narón),43.5172,-8.1035,"['Superficie construida : 132 m²', 'Superficie útil : 110 m²', 'Habitaciones : 2', 'Baños : 2', 'Referencia : NI49-12036', 'Calefacción', 'Comedor', 'Clasificación:  En trámite', 'Pedir más información']"
85.000 €,Piso en venta en Gandara,A Gándara (Narón),43.4909771,-8.2032802,"['Habitaciones : 4', 'Baños : 2', 'Planta : 1ª', 'Conservación : En buen estado', 'Referencia : NI49-13692', 'Cocina : Amueblada', 'Comedor', 'Terraza', 'Clasificación:  En trámite', 'Pedir más información']"
78.000 €,Piso en venta en Ensanche A,Plaza de España (Ferrol),43.4880057,-8.2275651,"['Habitaciones : 3', 'Baños : 2', 'Planta : 4ª', 'Referencia : NI49-8433', 'Cocina : Amueblada', 'Comedor', 'Clasificación:  En trámite', 'Pedir más información']"
75.000 €,Piso en venta en Ensanche B,Ultramar (Ferrol),43.4890207,-8.217,"['Superficie construida : 102 m²', 'Superficie útil : 85 m²', 'Habitaciones : 3', 'Baños : 1', 'Planta : 1ª', 'Antigüedad : Más de 50 años', 'Referencia : NI49-6052', 'Amueblado : Completamente amueblado', 'Tipo suelo : Gres', 'Carpintería exterior : Doble ventana', 'Cocina : Amueblada', 'Comedor', 'Terraza', 'Clasificación:  En trámite', 'Pedir más información']"
97.000 €,Piso en venta en Freixeiro,Plaza de España (Ferrol),43.4862185,-8.2242926,"['Habitaciones : 3', 'Baños : 2', 'Planta : 3ª', 'Referencia : NI49-7374', 'Calefacción', 'Cocina : Amueblada', 'Comedor', 'Garaje : 1', 'Ascensor', 'Clasificación:  En trámite', 'Pedir más información']"
103.000 €,Piso en venta en San Valentín,Caranza (Ferrol),43.478008212,-8.206308379,"['Habitaciones : 3', 'Baños : 1', 'Planta : 3ª', 'Referencia : NI49-9911', 'Amueblado : Completamente amueblado', 'Armarios empotrados : 1', 'Calefacción', 'Comedor', 'Clasificación:  En trámite', 'Pedir más información']"
240.000 €,Piso en venta en Plaza de España,Plaza de España (Ferrol),43.48863959,-8.223007673,"['Habitaciones : 4', 'Baños : 2', 'Planta : 4ª', 'Referencia : NI49-9843', 'Amueblado : Completamente amueblado', 'Calefacción', 'Cocina : Amueblada', 'Comedor', 'Garaje : 1', 'Ascensor', 'Clasificación:  En trámite', 'Pedir más información']"
129.500 €,Piso en venta en San Juan,Parroquias (Ferrol),43.4987368,-8.2172816,"['Superficie construida : 156 m²', 'Superficie útil : 130 m²', 'Habitaciones : 3', 'Baños : 2', 'Planta : Bajo', 'Referencia : NI49-11717', 'Comedor', 'Garaje : 2', 'Terraza', 'Clasificación:  En trámite', 'Pedir más información']"
110.000 €,Casa en venta en Catabois,Parroquias (Ferrol),43.4985603,-8.2186273,"['Habitaciones : 2', 'Superficie solar : 1.280 m²', 'Baños : 1', 'Referencia : NI49-9427', 'Comedor', 'Garaje : 1', 'Clasificación:  En trámite', 'Pedir más información']"
